turbine_id,valid_time,wind_speed_10m_previous_day1,wind_speed_10m_previous_day2,wind_speed_100m_previous_day1,wind_speed_100m_previous_day2,temperature_2m_previous_day1,temperature_2m_previous_day2
turbine_1,2026-02-24 10:00:00+00:00,6.43,6.04,9.34,8.19,0.6,0.9
turbine_1,2026-02-24 11:00:00+00:00,6.13,6.11,8.73,8.34,0.2,0.8
turbine_1,2026-02-24 12:00:00+00:00,5.69,6.84,8.01,10.08,-0.2,-0.0
turbine_1,2026-02-24 13:00:00+00:00,5.15,6.45,7.2,9.84,-0.5,-0.5
turbine_1,2026-02-24 14:00:00+00:00,4.83,5.97,6.84,8.59,-0.6,-0.3
turbine_1,2026-02-24 15:00:00+00:00,4.34,4.83,6.04,7.6,-0.5,-0.3
turbine_1,2026-02-24 16:00:00+00:00,3.4,4.25,4.77,6.98,-0.4,-0.7
turbine_1,2026-02-24 17:00:00+00:00,2.79,3.52,4.13,5.51,-0.7,-1.0
turbine_1,2026-02-24 18:00:00+00:00,0.82,1.25,1.36,2.34,-1.1,-0.7
turbine_1,2026-02-24 19:00:00+00:00,0.95,0.89,0.67,1.17,-1.3,-0.8
turbine_1,2026-02-24 20:00:00+00:00,0.71,0.8,0.45,0.41,-1.3,-1.0
turbine_1,2026-02-24 21:00:00+00:00,1.57,1.35,0.7,0.81,-1.3,-1.1
turbine_1,2026-02-24 22:00:00+00:00,1.35,1.63,0.76,1.3,-1.3,-1.3
turbine_1,2026-02-24 23:00:00+00:00,2.05,1.89,1.56,2.19,-1.0,-1.4
turbine_1,2026-02-25 00:00:00+00:00,1.63,3.0,1.03,3.77,-1.0,-1.6
turbine_1,2026-02-25 01:00:00+00:00,2.3,3.83,2.34,5.55,-0.9,-1.6
turbine_1,2026-02-25 02:00:00+00:00,3.44,4.81,3.77,7.29,-0.0,-1.3
turbine_1,2026-02-25 03:00:00+00:00,3.67,5.78,4.87,8.96,-0.0,-0.3
turbine_1,2026-02-25 04:00:00+00:00,3.75,5.94,4.92,9.94,0.5,1.2
turbine_1,2026-02-25 05:00:00+00:00,3.88,6.28,5.6,10.27,1.2,2.3
turbine_1,2026-02-25 06:00:00+00:00,3.92,5.64,5.58,10.31,1.5,3.7
turbine_1,2026-02-25 07:00:00+00:00,3.55,5.9,5.03,10.38,1.8,4.7
turbine_1,2026-02-25 08:00:00+00:00,3.36,5.11,4.74,9.4,1.8,5.6
turbine_1,2026-02-25 09:00:00+00:00,3.75,5.3,4.79,9.27,2.5,6.1
turbine_1,2026-02-25 10:00:00+00:00,3.89,4.99,4.88,9.01,2.6,6.1
turbine_1,2026-02-25 11:00:00+00:00,4.53,5.27,5.23,9.8,2.7,6.1
turbine_1,2026-02-25 12:00:00+00:00,3.69,3.97,4.84,8.25,2.4,4.6
turbine_1,2026-02-25 13:00:00+00:00,3.53,3.66,5.15,7.93,1.5,4.0
turbine_1,2026-02-25 14:00:00+00:00,4.3,2.34,7.16,6.63,2.3,3.8
turbine_1,2026-02-25 15:00:00+00:00,6.0,2.6,9.3,6.56,2.1,3.0
turbine_1,2026-02-25 16:00:00+00:00,4.97,3.22,8.99,7.43,1.7,3.0
turbine_1,2026-02-25 17:00:00+00:00,4.79,4.0,10.29,8.36,1.1,3.0
turbine_1,2026-02-25 18:00:00+00:00,4.88,4.48,12.28,10.51,2.0,2.7
turbine_1,2026-02-25 19:00:00+00:00,5.03,4.31,13.02,10.89,2.0,2.6
turbine_1,2026-02-25 20:00:00+00:00,5.17,4.62,13.33,11.24,1.8,2.1
turbine_1,2026-02-25 21:00:00+00:00,5.12,4.3,12.84,11.12,1.6,1.7
turbine_1,2026-02-25 22:00:00+00:00,4.55,4.22,12.03,11.19,1.6,1.7
turbine_1,2026-02-25 23:00:00+00:00,4.39,3.89,11.7,11.0,1.1,1.7
turbine_1,2026-02-26 00:00:00+00:00,4.63,4.3,11.59,11.23,1.0,1.2
turbine_1,2026-02-26 01:00:00+00:00,4.43,4.22,11.29,10.77,1.2,1.5
turbine_1,2026-02-26 02:00:00+00:00,4.84,4.66,9.73,11.81,1.2,1.9
turbine_1,2026-02-26 03:00:00+00:00,4.56,4.65,8.14,10.06,1.9,2.7
turbine_1,2026-02-26 04:00:00+00:00,3.04,4.68,7.2,9.24,3.5,3.6
turbine_1,2026-02-26 05:00:00+00:00,1.92,3.94,4.36,7.52,4.9,5.3
turbine_1,2026-02-26 06:00:00+00:00,5.14,3.89,3.35,8.08,5.1,6.4
turbine_1,2026-02-26 07:00:00+00:00,6.63,3.48,6.63,2.21,4.6,6.5
turbine_1,2026-02-26 08:00:00+00:00,6.49,8.17,8.63,7.56,5.8,5.4
turbine_1,2026-02-26 09:00:00+00:00,6.55,6.35,9.45,9.52,4.1,4.3
turbine_1,2026-02-26 10:00:00+00:00,4.79,6.94,7.42,10.24,1.8,4.2
turbine_1,2026-02-26 11:00:00+00:00,5.19,5.3,8.54,7.7,1.7,1.6
turbine_1,2026-02-26 12:00:00+00:00,4.91,4.94,8.98,8.37,1.6,1.6
turbine_1,2026-02-26 13:00:00+00:00,4.71,3.89,9.22,6.51,2.3,2.5
turbine_1,2026-02-26 14:00:00+00:00,4.11,3.91,9.33,7.13,2.4,2.9
turbine_1,2026-02-26 15:00:00+00:00,5.29,5.1,10.4,11.69,2.5,3.0
turbine_1,2026-02-26 16:00:00+00:00,5.6,6.51,12.82,13.08,2.5,3.5
turbine_1,2026-02-26 17:00:00+00:00,6.8,6.01,12.45,12.3,2.7,3.3
turbine_1,2026-02-26 18:00:00+00:00,8.4,8.3,13.71,14.3,2.8,2.8
turbine_1,2026-02-26 19:00:00+00:00,8.31,7.23,13.01,14.61,2.8,2.5
turbine_1,2026-02-26 20:00:00+00:00,7.67,6.38,12.12,13.65,2.2,2.5
turbine_1,2026-02-26 21:00:00+00:00,5.71,6.82,10.08,12.94,1.4,2.0
turbine_1,2026-02-26 22:00:00+00:00,5.63,6.26,10.62,11.81,0.9,1.9
turbine_1,2026-02-26 23:00:00+00:00,5.46,6.38,10.07,8.5,0.5,2.2
turbine_1,2026-02-27 00:00:00+00:00,5.36,5.37,9.22,9.07,1.3,0.7
turbine_1,2026-02-27 01:00:00+00:00,4.84,4.35,8.35,7.06,0.5,1.0
turbine_1,2026-02-27 02:00:00+00:00,3.96,4.02,6.49,6.33,0.4,0.9
turbine_1,2026-02-27 03:00:00+00:00,4.44,3.98,6.11,6.33,0.7,1.1
turbine_1,2026-02-27 04:00:00+00:00,4.22,3.47,6.69,6.06,1.1,1.4
turbine_1,2026-02-27 05:00:00+00:00,4.16,4.12,6.93,6.55,1.9,2.2
turbine_1,2026-02-27 06:00:00+00:00,4.46,6.12,7.01,8.49,2.9,1.0
turbine_1,2026-02-27 07:00:00+00:00,5.25,6.36,8.23,10.04,3.5,1.2
turbine_1,2026-02-27 08:00:00+00:00,6.24,7.35,9.49,11.74,4.1,1.2
turbine_1,2026-02-27 09:00:00+00:00,7.05,7.91,10.75,12.9,4.0,0.9
turbine_1,2026-02-27 10:00:00+00:00,7.82,8.25,11.91,13.76,3.2,0.4
turbine_1,2026-02-27 11:00:00+00:00,7.96,8.83,12.56,14.53,1.5,-0.5
turbine_1,2026-02-27 12:00:00+00:00,8.16,8.26,13.2,14.14,0.9,-1.9
turbine_1,2026-02-27 13:00:00+00:00,7.98,8.12,13.28,14.17,-0.0,-3.1
turbine_1,2026-02-27 14:00:00+00:00,8.1,7.87,13.6,13.78,-0.9,-3.8
turbine_1,2026-02-27 15:00:00+00:00,7.96,7.65,13.38,13.5,-1.7,-4.4
turbine_1,2026-02-27 16:00:00+00:00,7.71,7.56,13.0,13.37,-2.3,-4.7
turbine_1,2026-02-27 17:00:00+00:00,7.38,7.65,12.8,13.35,-3.0,-4.9
turbine_1,2026-02-27 18:00:00+00:00,7.07,7.35,12.03,12.54,-3.1,-4.1
turbine_1,2026-02-27 19:00:00+00:00,7.22,7.6,12.18,13.08,-3.2,-4.5
turbine_1,2026-02-27 20:00:00+00:00,7.52,7.88,12.59,13.47,-3.5,-4.8
turbine_1,2026-02-27 21:00:00+00:00,7.52,7.96,13.09,13.57,-4.1,-5.1
turbine_1,2026-02-27 22:00:00+00:00,7.42,7.84,12.91,13.15,-4.1,-5.1
turbine_1,2026-02-27 23:00:00+00:00,7.74,7.62,13.13,13.13,-4.4,-5.4
turbine_1,2026-02-28 00:00:00+00:00,7.47,7.62,12.82,13.26,-4.7,-5.5
turbine_1,2026-02-28 01:00:00+00:00,6.88,7.22,11.76,12.59,-4.6,-5.7
turbine_1,2026-02-28 02:00:00+00:00,7.75,7.0,12.82,11.92,-5.0,-5.8
turbine_1,2026-02-28 03:00:00+00:00,8.63,6.93,14.23,11.46,-5.1,-5.5
turbine_1,2026-02-28 04:00:00+00:00,9.0,6.48,14.74,10.63,-5.1,-5.0
turbine_1,2026-02-28 05:00:00+00:00,8.76,6.67,14.07,10.41,-4.6,-4.4
turbine_1,2026-02-28 06:00:00+00:00,8.76,7.28,14.05,11.29,-3.3,-3.2
turbine_1,2026-02-28 07:00:00+00:00,9.05,7.45,14.14,11.26,-2.8,-2.5
turbine_1,2026-02-28 08:00:00+00:00,9.58,7.54,15.03,11.58,-2.7,-2.0
turbine_1,2026-02-28 09:00:00+00:00,9.0,7.69,14.78,11.83,-3.1,-2.0
turbine_1,2026-02-28 10:00:00+00:00,8.81,7.68,14.3,11.8,-3.0,-2.0
turbine_1,2026-02-28 11:00:00+00:00,8.51,7.41,13.79,11.39,-3.3,-2.3
turbine_1,2026-02-28 12:00:00+00:00,7.24,6.94,12.58,11.11,-3.6,-3.3
turbine_1,2026-02-28 13:00:00+00:00,6.41,5.94,11.85,10.47,-4.3,-4.2
turbine_1,2026-02-28 14:00:00+00:00,6.22,5.88,11.03,9.53,-4.4,-4.3
turbine_1,2026-02-28 15:00:00+00:00,6.05,5.46,10.57,8.45,-4.6,-4.7
turbine_1,2026-02-28 16:00:00+00:00,6.14,4.97,10.29,7.84,-4.3,-4.9
turbine_1,2026-02-28 17:00:00+00:00,5.99,4.35,9.77,7.0,-4.6,-5.1
turbine_1,2026-02-28 18:00:00+00:00,5.65,5.29,10.27,8.51,-5.0,-5.3
turbine_1,2026-02-28 19:00:00+00:00,5.55,4.96,10.03,8.29,-5.3,-5.4
turbine_1,2026-02-28 20:00:00+00:00,5.41,4.78,9.59,8.01,-5.5,-5.7
turbine_1,2026-02-28 21:00:00+00:00,5.24,4.98,9.28,8.22,-5.6,-6.1
turbine_1,2026-02-28 22:00:00+00:00,5.28,4.74,9.38,7.91,-5.8,-6.6
turbine_1,2026-02-28 23:00:00+00:00,5.32,4.65,9.18,7.37,-5.9,-6.8
turbine_1,2026-03-01 00:00:00+00:00,4.12,5.06,6.48,8.81,-5.6,-6.5
turbine_1,2026-03-01 01:00:00+00:00,3.33,4.66,5.19,7.96,-5.5,-6.5
turbine_1,2026-03-01 02:00:00+00:00,2.82,4.38,4.3,6.89,-5.0,-6.2
turbine_1,2026-03-01 03:00:00+00:00,2.6,4.25,3.99,6.36,-4.5,-5.5
turbine_1,2026-03-01 04:00:00+00:00,2.5,4.05,3.83,6.46,-3.5,-4.6
turbine_1,2026-03-01 05:00:00+00:00,2.24,3.69,3.6,6.28,-2.6,-3.8
turbine_1,2026-03-01 06:00:00+00:00,1.92,2.93,3.1,4.98,-1.4,-2.0
turbine_1,2026-03-01 07:00:00+00:00,2.31,3.14,3.72,5.28,-0.5,-1.1
turbine_1,2026-03-01 08:00:00+00:00,2.62,3.81,4.02,5.36,0.3,-0.3
turbine_1,2026-03-01 09:00:00+00:00,2.75,3.83,4.13,5.42,0.9,0.1
turbine_1,2026-03-01 10:00:00+00:00,2.82,3.98,4.03,5.64,1.1,0.2
turbine_1,2026-03-01 11:00:00+00:00,2.38,3.74,3.71,5.32,0.8,-0.2
turbine_1,2026-03-01 12:00:00+00:00,1.56,1.73,2.44,2.75,-0.4,-0.9
turbine_1,2026-03-01 13:00:00+00:00,1.6,1.36,2.22,2.02,-2.1,-2.6
turbine_1,2026-03-01 14:00:00+00:00,1.97,1.26,2.55,1.32,-2.3,-3.0
turbine_1,2026-03-01 15:00:00+00:00,3.22,2.44,4.61,2.82,-2.0,-2.7
turbine_1,2026-03-01 16:00:00+00:00,3.86,3.09,8.01,4.57,-1.6,-2.7
turbine_1,2026-03-01 17:00:00+00:00,5.28,4.1,12.54,8.72,-1.5,-2.5
turbine_1,2026-03-01 18:00:00+00:00,5.61,5.83,13.71,13.93,-1.0,-1.3
turbine_1,2026-03-01 19:00:00+00:00,5.92,6.14,14.13,13.93,-0.8,-1.1
turbine_1,2026-03-01 20:00:00+00:00,6.58,6.04,14.84,13.78,-0.8,-1.0
turbine_1,2026-03-01 21:00:00+00:00,5.91,5.95,13.97,13.96,-0.7,-0.9
turbine_1,2026-03-01 22:00:00+00:00,5.76,6.28,13.76,14.24,-0.9,-0.8
turbine_1,2026-03-01 23:00:00+00:00,5.41,6.24,13.09,13.75,-0.9,-0.7
turbine_1,2026-03-02 00:00:00+00:00,5.58,6.24,12.81,13.37,-1.3,-0.8
turbine_1,2026-03-02 01:00:00+00:00,5.95,5.87,12.08,12.62,-1.3,-0.8
turbine_1,2026-03-02 02:00:00+00:00,5.61,5.19,11.94,11.5,-0.8,-0.6
turbine_1,2026-03-02 03:00:00+00:00,5.47,5.28,10.87,10.96,0.1,0.5
turbine_1,2026-03-02 04:00:00+00:00,5.99,6.67,11.41,12.21,1.5,1.6
turbine_1,2026-03-02 05:00:00+00:00,7.42,7.56,12.98,12.52,2.6,2.9
turbine_1,2026-03-02 06:00:00+00:00,7.07,6.8,11.23,11.17,3.3,4.1
turbine_1,2026-03-02 07:00:00+00:00,6.69,6.55,11.06,10.66,4.0,5.2
turbine_1,2026-03-02 08:00:00+00:00,6.3,7.38,10.2,11.35,4.3,5.5
turbine_1,2026-03-02 09:00:00+00:00,6.75,5.88,9.84,9.48,4.4,5.5
turbine_1,2026-03-02 10:00:00+00:00,5.45,4.5,7.75,7.8,2.4,4.3
turbine_1,2026-03-02 11:00:00+00:00,2.12,2.47,4.95,4.88,1.7,3.8
turbine_1,2026-03-02 12:00:00+00:00,3.42,2.2,7.08,4.39,2.1,2.9
turbine_1,2026-03-02 13:00:00+00:00,3.45,1.12,7.03,2.73,1.3,2.3
turbine_1,2026-03-02 14:00:00+00:00,3.71,1.8,6.89,2.7,0.7,2.4
turbine_1,2026-03-02 15:00:00+00:00,3.58,1.08,7.09,2.59,1.2,2.4
turbine_1,2026-03-02 16:00:00+00:00,3.78,2.15,7.96,4.17,0.8,2.5
turbine_1,2026-03-02 17:00:00+00:00,3.5,3.23,7.02,5.03,0.7,2.3
turbine_1,2026-03-02 18:00:00+00:00,3.38,3.2,7.31,6.67,1.4,2.1
turbine_1,2026-03-02 19:00:00+00:00,2.82,4.66,6.01,7.83,0.9,1.7
turbine_1,2026-03-02 20:00:00+00:00,1.14,1.94,2.92,5.16,-0.0,1.2
turbine_1,2026-03-02 21:00:00+00:00,1.58,0.58,2.69,1.48,-0.0,0.6
turbine_1,2026-03-02 22:00:00+00:00,1.57,0.89,2.83,0.4,-0.0,0.4
turbine_1,2026-03-02 23:00:00+00:00,0.32,0.76,1.3,0.67,0.1,0.4
turbine_2,2026-01-31 00:00:00+00:00,4.81,5.15,14.4,14.19,-2.4,-4.2
turbine_2,2026-01-31 01:00:00+00:00,5.25,5.35,14.58,15.4,-2.6,-4.0
turbine_2,2026-01-31 02:00:00+00:00,5.41,5.5,14.72,15.21,-2.7,-4.1
turbine_2,2026-01-31 03:00:00+00:00,5.61,5.41,14.63,14.8,-2.3,-3.8
turbine_2,2026-01-31 04:00:00+00:00,6.26,6.0,14.81,14.49,-0.4,-2.2
turbine_2,2026-01-31 05:00:00+00:00,7.2,7.42,15.8,15.26,1.4,-0.4
turbine_2,2026-01-31 06:00:00+00:00,7.75,8.14,15.86,16.51,4.0,1.0
turbine_2,2026-01-31 07:00:00+00:00,8.19,8.45,16.23,16.2,5.1,2.3
turbine_2,2026-01-31 08:00:00+00:00,8.32,8.1,16.12,16.18,6.0,3.1
turbine_2,2026-01-31 09:00:00+00:00,7.95,7.29,14.3,15.36,6.0,3.6
turbine_2,2026-01-31 10:00:00+00:00,7.29,7.34,12.63,13.46,5.6,3.0
turbine_2,2026-01-31 11:00:00+00:00,6.31,6.4,11.23,11.81,3.9,1.5
turbine_2,2026-01-31 12:00:00+00:00,4.79,4.79,10.16,11.41,2.0,-0.6
turbine_2,2026-01-31 13:00:00+00:00,2.94,3.62,9.67,10.91,0.9,-1.4
turbine_2,2026-01-31 14:00:00+00:00,2.22,2.64,8.32,9.97,0.4,-1.9
turbine_2,2026-01-31 15:00:00+00:00,2.12,2.69,7.15,10.02,-0.0,-1.8
turbine_2,2026-01-31 16:00:00+00:00,1.87,2.21,5.82,8.86,-0.4,-1.9
turbine_2,2026-01-31 17:00:00+00:00,1.57,2.67,4.88,9.23,-1.2,-1.6
turbine_2,2026-01-31 18:00:00+00:00,1.28,2.11,3.61,6.68,-1.8,-1.9
turbine_2,2026-01-31 19:00:00+00:00,1.39,2.3,3.95,6.96,-1.8,-1.8
turbine_2,2026-01-31 20:00:00+00:00,1.96,2.98,4.77,8.04,-1.2,-1.8
turbine_2,2026-01-31 21:00:00+00:00,2.6,3.64,6.18,9.34,-0.6,-1.9
turbine_2,2026-01-31 22:00:00+00:00,3.41,3.96,8.26,10.02,-0.6,-2.0
turbine_2,2026-01-31 23:00:00+00:00,4.22,3.85,10.38,10.38,-1.0,-2.6
turbine_2,2026-02-01 00:00:00+00:00,4.12,3.36,10.78,10.2,-1.6,-1.3
turbine_2,2026-02-01 01:00:00+00:00,5.47,3.49,11.73,10.47,-1.8,-1.4
turbine_2,2026-02-01 02:00:00+00:00,4.78,4.17,11.44,10.63,-2.6,-1.4
turbine_2,2026-02-01 03:00:00+00:00,3.47,4.44,9.78,11.05,-2.4,-1.0
turbine_2,2026-02-01 04:00:00+00:00,5.41,5.02,11.36,10.31,-0.4,0.4
turbine_2,2026-02-01 05:00:00+00:00,5.96,6.14,10.96,10.82,3.0,2.1
turbine_2,2026-02-01 06:00:00+00:00,6.48,6.55,10.6,11.81,3.8,4.6
turbine_2,2026-02-01 07:00:00+00:00,6.63,6.93,11.14,11.72,5.1,5.2
turbine_2,2026-02-01 08:00:00+00:00,6.91,6.93,10.87,11.24,5.9,5.9
turbine_2,2026-02-01 09:00:00+00:00,6.44,6.8,10.26,11.05,5.9,6.0
turbine_2,2026-02-01 10:00:00+00:00,6.07,6.6,10.18,10.7,5.0,5.6
turbine_2,2026-02-01 11:00:00+00:00,5.59,6.44,10.38,10.73,3.3,4.2
turbine_2,2026-02-01 12:00:00+00:00,4.13,5.33,9.26,10.79,1.7,2.2
turbine_2,2026-02-01 13:00:00+00:00,4.16,4.08,9.75,10.25,1.2,1.0
turbine_2,2026-02-01 14:00:00+00:00,3.89,3.58,9.39,10.11,1.2,0.7
turbine_2,2026-02-01 15:00:00+00:00,4.1,3.49,9.48,10.38,0.9,0.5
turbine_2,2026-02-01 16:00:00+00:00,4.11,3.81,9.45,10.91,1.1,0.3
turbine_2,2026-02-01 17:00:00+00:00,3.94,3.92,9.79,11.0,0.3,0.4
turbine_2,2026-02-01 18:00:00+00:00,3.85,3.64,9.97,10.69,0.3,0.1
turbine_2,2026-02-01 19:00:00+00:00,4.39,3.73,10.42,11.0,-0.0,0.1
turbine_2,2026-02-01 20:00:00+00:00,4.57,4.05,11.05,11.23,-0.2,-0.1
turbine_2,2026-02-01 21:00:00+00:00,4.99,4.31,11.36,11.27,-0.4,-0.6
turbine_2,2026-02-01 22:00:00+00:00,5.25,4.35,11.72,11.54,-0.5,-1.0
turbine_2,2026-02-01 23:00:00+00:00,5.46,4.3,12.03,11.9,-0.6,-1.2
turbine_2,2026-02-02 00:00:00+00:00,5.59,4.38,12.43,11.68,-0.6,-1.8
turbine_2,2026-02-02 01:00:00+00:00,5.69,4.7,12.71,11.9,-0.7,-1.9
turbine_2,2026-02-02 02:00:00+00:00,5.63,4.61,12.89,12.12,-1.1,-2.0
turbine_2,2026-02-02 03:00:00+00:00,5.92,4.7,13.78,12.34,0.1,-0.9
turbine_2,2026-02-02 04:00:00+00:00,6.31,6.19,13.43,12.27,2.1,1.7
turbine_2,2026-02-02 05:00:00+00:00,7.91,7.66,14.32,13.6,4.1,3.9
turbine_2,2026-02-02 06:00:00+00:00,7.84,7.8,13.87,13.91,6.4,5.4
turbine_2,2026-02-02 07:00:00+00:00,8.72,8.24,14.59,14.18,7.5,6.8
turbine_2,2026-02-02 08:00:00+00:00,8.68,9.02,14.79,14.72,8.0,7.3
turbine_2,2026-02-02 09:00:00+00:00,8.68,8.8,14.52,14.58,7.9,7.3
turbine_2,2026-02-02 10:00:00+00:00,7.98,8.25,13.15,14.19,7.0,6.2
turbine_2,2026-02-02 11:00:00+00:00,6.32,7.07,11.29,13.51,5.1,4.6
turbine_2,2026-02-02 12:00:00+00:00,3.76,3.64,10.2,10.16,2.4,2.4
turbine_2,2026-02-02 13:00:00+00:00,1.82,2.01,8.36,8.01,1.8,1.2
turbine_2,2026-02-02 14:00:00+00:00,2.42,2.28,7.47,6.84,2.0,1.0
turbine_2,2026-02-02 15:00:00+00:00,2.24,2.56,6.85,6.99,2.2,1.1
turbine_2,2026-02-02 16:00:00+00:00,2.86,2.88,7.13,6.99,1.9,1.3
turbine_2,2026-02-02 17:00:00+00:00,3.01,3.1,7.24,7.3,1.3,1.3
turbine_2,2026-02-02 18:00:00+00:00,2.28,2.82,6.95,6.32,0.3,1.8
turbine_2,2026-02-02 19:00:00+00:00,3.01,3.32,7.49,7.67,0.9,1.9
turbine_2,2026-02-02 20:00:00+00:00,3.98,3.67,8.89,9.44,1.2,2.0
turbine_2,2026-02-02 21:00:00+00:00,3.89,4.11,10.23,11.0,1.3,1.8
turbine_2,2026-02-02 22:00:00+00:00,3.94,3.67,11.14,10.8,0.9,1.2
turbine_2,2026-02-02 23:00:00+00:00,4.25,4.48,12.04,11.64,0.2,0.8
turbine_2,2026-02-03 00:00:00+00:00,3.64,4.74,10.53,11.68,-0.3,0.3
turbine_2,2026-02-03 01:00:00+00:00,2.56,4.64,9.35,11.46,-0.9,-0.4
turbine_2,2026-02-03 02:00:00+00:00,2.05,4.19,8.1,10.61,-1.4,-0.9
turbine_2,2026-02-03 03:00:00+00:00,2.24,3.4,7.38,9.32,-0.6,-0.2
turbine_2,2026-02-03 04:00:00+00:00,3.1,3.61,6.74,7.96,1.8,1.6
turbine_2,2026-02-03 05:00:00+00:00,3.0,3.83,6.2,7.38,4.0,3.5
turbine_2,2026-02-03 06:00:00+00:00,2.95,4.66,7.16,8.32,5.0,5.5
turbine_2,2026-02-03 07:00:00+00:00,2.75,4.08,6.39,7.62,6.6,7.0
turbine_2,2026-02-03 08:00:00+00:00,2.61,3.42,5.8,6.71,7.1,7.6
turbine_2,2026-02-03 09:00:00+00:00,1.97,2.58,4.96,5.97,7.2,7.8
turbine_2,2026-02-03 10:00:00+00:00,0.78,1.53,3.61,4.98,6.8,7.7
turbine_2,2026-02-03 11:00:00+00:00,0.89,1.35,2.14,4.56,5.3,6.2
turbine_2,2026-02-03 12:00:00+00:00,3.12,1.06,2.28,1.5,4.7,3.4
turbine_2,2026-02-03 13:00:00+00:00,3.96,2.04,4.27,1.35,4.7,3.5
turbine_2,2026-02-03 14:00:00+00:00,4.11,2.15,6.8,1.12,4.3,3.3
turbine_2,2026-02-03 15:00:00+00:00,4.31,2.48,7.62,1.48,4.5,3.6
turbine_2,2026-02-03 16:00:00+00:00,4.86,2.76,8.13,2.46,4.3,3.6
turbine_2,2026-02-03 17:00:00+00:00,4.88,2.48,8.2,2.67,3.8,3.6
turbine_2,2026-02-03 18:00:00+00:00,3.82,3.13,7.06,4.24,2.9,3.6
turbine_2,2026-02-03 19:00:00+00:00,3.61,3.62,6.64,5.02,3.3,3.1
turbine_2,2026-02-03 20:00:00+00:00,3.38,2.69,5.7,4.28,4.0,3.0
turbine_2,2026-02-03 21:00:00+00:00,2.7,2.73,5.07,4.3,4.1,2.9
turbine_2,2026-02-03 22:00:00+00:00,3.05,3.22,5.63,5.68,3.9,2.8
turbine_2,2026-02-03 23:00:00+00:00,3.42,3.05,5.92,5.46,3.7,2.7
turbine_2,2026-02-04 00:00:00+00:00,5.16,3.55,8.64,6.11,2.8,1.6
turbine_2,2026-02-04 01:00:00+00:00,3.83,3.96,6.95,6.98,2.7,1.6
turbine_2,2026-02-04 02:00:00+00:00,3.32,4.8,5.24,7.42,2.8,1.3
turbine_2,2026-02-04 03:00:00+00:00,2.47,5.19,4.08,7.5,3.2,1.2
turbine_2,2026-02-04 04:00:00+00:00,2.47,5.5,3.73,7.72,3.6,1.4
turbine_2,2026-02-04 05:00:00+00:00,2.6,4.88,2.11,7.53,3.5,2.0
turbine_2,2026-02-04 06:00:00+00:00,1.91,3.96,3.05,6.16,3.5,3.6
turbine_2,2026-02-04 07:00:00+00:00,2.08,3.55,2.56,5.1,3.7,3.9
turbine_2,2026-02-04 08:00:00+00:00,2.22,3.55,2.19,4.83,4.1,3.9
turbine_2,2026-02-04 09:00:00+00:00,1.97,3.69,1.92,5.23,4.9,4.7
turbine_2,2026-02-04 10:00:00+00:00,2.1,3.58,1.8,5.42,5.4,5.3
turbine_2,2026-02-04 11:00:00+00:00,1.56,3.28,0.63,5.08,5.5,4.8
turbine_2,2026-02-04 12:00:00+00:00,2.47,1.9,5.46,2.92,4.4,4.3
turbine_2,2026-02-04 13:00:00+00:00,3.8,2.39,9.1,5.68,2.2,2.9
turbine_2,2026-02-04 14:00:00+00:00,4.78,2.52,10.37,6.69,1.8,2.3
turbine_2,2026-02-04 15:00:00+00:00,5.42,3.45,10.76,7.94,1.2,1.9
turbine_2,2026-02-04 16:00:00+00:00,5.41,4.79,11.19,9.55,0.8,1.2
turbine_2,2026-02-04 17:00:00+00:00,5.64,4.97,11.82,10.49,0.8,0.8
turbine_2,2026-02-04 18:00:00+00:00,5.69,5.99,12.31,10.6,0.7,0.4
turbine_2,2026-02-04 19:00:00+00:00,5.63,5.55,13.03,11.67,0.6,0.5
turbine_2,2026-02-04 20:00:00+00:00,5.85,6.13,14.18,12.71,0.5,0.5
turbine_2,2026-02-04 21:00:00+00:00,6.39,6.13,14.95,13.6,0.3,0.6
turbine_2,2026-02-04 22:00:00+00:00,6.51,6.39,15.35,14.32,0.2,0.4
turbine_2,2026-02-04 23:00:00+00:00,6.87,6.45,15.95,14.64,0.3,0.3
turbine_2,2026-02-05 00:00:00+00:00,6.79,6.55,16.05,15.34,0.2,0.3
turbine_2,2026-02-05 01:00:00+00:00,7.09,6.69,16.64,15.97,0.3,0.3
turbine_2,2026-02-05 02:00:00+00:00,6.73,7.28,16.97,16.66,0.4,0.2
turbine_2,2026-02-05 03:00:00+00:00,6.77,7.69,16.54,17.08,1.4,1.1
turbine_2,2026-02-05 04:00:00+00:00,7.53,8.02,15.92,16.9,3.3,2.9
turbine_2,2026-02-05 05:00:00+00:00,7.78,7.94,15.33,17.05,4.4,4.2
turbine_2,2026-02-05 06:00:00+00:00,8.1,9.08,15.6,17.45,4.9,5.3
turbine_2,2026-02-05 07:00:00+00:00,7.68,9.2,15.28,17.73,5.4,6.0
turbine_2,2026-02-05 08:00:00+00:00,7.47,9.01,15.12,16.99,5.8,6.4
turbine_2,2026-02-05 09:00:00+00:00,7.38,8.22,15.14,16.28,6.1,6.6
turbine_2,2026-02-05 10:00:00+00:00,6.84,7.84,14.5,16.02,5.9,6.3
turbine_2,2026-02-05 11:00:00+00:00,6.36,6.89,13.48,14.87,4.7,5.2
turbine_2,2026-02-05 12:00:00+00:00,5.69,6.36,12.02,13.52,3.0,3.4
